Id,Elevation,Aspect,Slope,H_Hydrology,V_Hydrology,H_Roadways,sh_9AM,sh_Noon,sh_3PM,H_Fire_Points,Cover_Type,Wilderness_Area,Soil_Type
11915.0,3226.0,114.0,3.0,30.0,2.0,3236.0,224.0,236.0,147.0,2103.0,7.0,Wilderness1,Soil38
11916.0,3200.0,116.0,12.0,0.0,0.0,2883.0,241.0,228.0,115.0,2463.0,7.0,Wilderness1,Soil29
11917.0,3176.0,129.0,16.0,67.0,-32.0,2474.0,245.0,228.0,107.0,2882.0,7.0,Wilderness1,Soil29
11918.0,3302.0,107.0,5.0,120.0,42.0,6066.0,229.0,234.0,139.0,661.0,1.0,Wilderness1,Soil38
11919.0,3303.0,88.0,18.0,408.0,69.0,3743.0,244.0,209.0,88.0,1597.0,7.0,Wilderness1,Soil39
11920.0,3231.0,76.0,2.0,67.0,2.0,3395.0,222.0,235.0,150.0,1958.0,7.0,Wilderness1,Soil38
11921.0,3133.0,107.0,7.0,30.0,-3.0,2012.0,233.0,232.0,131.0,2567.0,7.0,Wilderness1,Soil29
11922.0,2719.0,86.0,21.0,150.0,66.0,153.0,245.0,199.0,73.0,1806.0,5.0,Wilderness1,Soil30
11923.0,3176.0,166.0,14.0,67.0,9.0,2669.0,231.0,244.0,140.0,2708.0,7.0,Wilderness1,Soil29
11924.0,2793.0,91.0,26.0,330.0,149.0,335.0,249.0,190.0,53.0,1770.0,5.0,Wilderness1,Soil30
11925.0,3138.0,243.0,2.0,30.0,0.0,2206.0,215.0,240.0,163.0,2639.0,7.0,Wilderness1,Soil23
11926.0,3139.0,18.0,3.0,60.0,1.0,2060.0,217.0,233.0,153.0,2527.0,7.0,Wilderness1,Soil29
11927.0,2860.0,86.0,24.0,484.0,207.0,495.0,247.0,191.0,59.0,1719.0,5.0,Wilderness1,Soil30
11928.0,2843.0,332.0,17.0,67.0,-1.0,1702.0,178.0,216.0,177.0,2529.0,2.0,Wilderness3,Soil33
11929.0,3305.0,82.0,13.0,390.0,71.0,3730.0,238.0,216.0,107.0,1618.0,7.0,Wilderness1,Soil40
11930.0,3139.0,38.0,6.0,90.0,1.0,2008.0,220.0,227.0,143.0,2462.0,7.0,Wilderness1,Soil30
11931.0,2811.0,75.0,22.0,371.0,155.0,390.0,241.0,194.0,74.0,1681.0,5.0,Wilderness1,Soil30
11932.0,3325.0,135.0,3.0,510.0,91.0,3769.0,224.0,238.0,150.0,1507.0,7.0,Wilderness1,Soil40
11933.0,2850.0,87.0,24.0,466.0,206.0,481.0,247.0,193.0,62.0,1657.0,5.0,Wilderness1,Soil30
11934.0,2717.0,72.0,26.0,124.0,79.0,134.0,239.0,179.0,55.0,1634.0,5.0,Wilderness1,Soil30
11935.0,3337.0,317.0,8.0,270.0,69.0,5368.0,198.0,233.0,174.0,953.0,1.0,Wilderness1,Soil39
11936.0,3212.0,42.0,11.0,0.0,0.0,2854.0,222.0,215.0,127.0,2584.0,1.0,Wilderness1,Soil29
11937.0,2814.0,57.0,30.0,408.0,50.0,1101.0,225.0,163.0,51.0,2014.0,2.0,Wilderness3,Soil13
11938.0,2866.0,341.0,22.0,108.0,35.0,1566.0,167.0,200.0,168.0,2529.0,2.0,Wilderness3,Soil33
11939.0,2924.0,272.0,32.0,816.0,547.0,886.0,122.0,231.0,238.0,2554.0,2.0,Wilderness3,Soil33
11940.0,3243.0,93.0,10.0,192.0,33.0,3078.0,237.0,224.0,118.0,2395.0,1.0,Wilderness1,Soil29
11941.0,2571.0,45.0,2.0,216.0,63.0,794.0,220.0,234.0,150.0,1323.0,5.0,Wilderness3,Soil11
11942.0,2570.0,28.0,7.0,192.0,51.0,800.0,218.0,225.0,143.0,1307.0,5.0,Wilderness3,Soil11
11943.0,2569.0,350.0,11.0,150.0,41.0,816.0,200.0,221.0,160.0,1276.0,5.0,Wilderness3,Soil11
11944.0,2554.0,222.0,20.0,335.0,75.0,811.0,191.0,254.0,194.0,1416.0,3.0,Wilderness3,Soil4
11945.0,2750.0,86.0,28.0,90.0,40.0,216.0,247.0,182.0,46.0,1421.0,5.0,Wilderness1,Soil30
11946.0,2436.0,340.0,11.0,0.0,0.0,649.0,197.0,224.0,166.0,1650.0,6.0,Wilderness3,Soil33
11947.0,2811.0,79.0,18.0,201.0,73.0,350.0,240.0,205.0,89.0,1351.0,5.0,Wilderness1,Soil30
11948.0,3342.0,90.0,23.0,361.0,52.0,3421.0,247.0,198.0,67.0,1706.0,7.0,Wilderness1,Soil29
11949.0,2802.0,88.0,21.0,153.0,54.0,361.0,246.0,200.0,72.0,1293.0,5.0,Wilderness1,Soil30
11950.0,2475.0,321.0,25.0,285.0,98.0,577.0,150.0,208.0,194.0,1180.0,2.0,Wilderness3,Soil33
11951.0,2889.0,114.0,18.0,362.0,118.0,604.0,248.0,218.0,91.0,1273.0,5.0,Wilderness1,Soil30
11952.0,2879.0,112.0,21.0,335.0,108.0,577.0,250.0,213.0,81.0,1269.0,5.0,Wilderness1,Soil30
11953.0,2443.0,64.0,10.0,0.0,0.0,417.0,230.0,219.0,122.0,830.0,6.0,Wilderness3,Soil20
11954.0,2057.0,264.0,25.0,270.0,62.0,330.0,150.0,242.0,226.0,242.0,3.0,Wilderness4,Soil5
11955.0,2554.0,307.0,24.0,134.0,48.0,882.0,148.0,218.0,207.0,1772.0,6.0,Wilderness3,Soil33
11956.0,3303.0,77.0,11.0,108.0,20.0,3005.0,234.0,219.0,115.0,2353.0,7.0,Wilderness1,Soil39
11957.0,2849.0,120.0,19.0,256.0,78.0,558.0,249.0,220.0,91.0,1203.0,5.0,Wilderness1,Soil30
11958.0,2959.0,201.0,3.0,451.0,112.0,1559.0,218.0,242.0,161.0,2382.0,2.0,Wilderness3,Soil32
11959.0,2556.0,259.0,24.0,124.0,38.0,907.0,154.0,245.0,224.0,1745.0,6.0,Wilderness3,Soil33
11960.0,3086.0,63.0,11.0,42.0,3.0,2072.0,230.0,218.0,121.0,2047.0,1.0,Wilderness1,Soil29
11961.0,2552.0,331.0,30.0,150.0,67.0,743.0,137.0,189.0,183.0,272.0,6.0,Wilderness3,Soil33
11962.0,2591.0,290.0,18.0,190.0,73.0,984.0,166.0,234.0,208.0,1765.0,6.0,Wilderness3,Soil33
11963.0,2706.0,78.0,30.0,95.0,54.0,120.0,242.0,171.0,36.0,1226.0,5.0,Wilderness1,Soil30
11964.0,2067.0,256.0,22.0,134.0,74.0,216.0,164.0,247.0,218.0,330.0,3.0,Wilderness4,Soil5
11965.0,2102.0,100.0,32.0,510.0,141.0,604.0,252.0,178.0,0.0,283.0,3.0,Wilderness4,Soil5
11966.0,2738.0,91.0,19.0,150.0,86.0,180.0,245.0,207.0,84.0,1177.0,5.0,Wilderness1,Soil30
11967.0,3317.0,330.0,10.0,30.0,6.0,3031.0,195.0,228.0,172.0,2148.0,7.0,Wilderness1,Soil39
11968.0,3144.0,14.0,10.0,30.0,0.0,2525.0,210.0,218.0,144.0,2415.0,1.0,Wilderness1,Soil23
11969.0,2630.0,100.0,35.0,180.0,61.0,1065.0,252.0,171.0,17.0,649.0,3.0,Wilderness3,Soil13
11970.0,2569.0,102.0,28.0,120.0,34.0,1020.0,253.0,190.0,45.0,576.0,3.0,Wilderness3,Soil13
11971.0,2573.0,317.0,30.0,150.0,74.0,849.0,129.0,199.0,203.0,371.0,6.0,Wilderness3,Soil33
11972.0,2449.0,350.0,7.0,30.0,-5.0,1130.0,208.0,229.0,159.0,1575.0,6.0,Wilderness3,Soil20
11973.0,2088.0,64.0,23.0,124.0,23.0,162.0,234.0,186.0,72.0,569.0,3.0,Wilderness4,Soil10
11974.0,2706.0,93.0,29.0,95.0,54.0,120.0,250.0,181.0,38.0,1142.0,5.0,Wilderness1,Soil30
11975.0,3023.0,41.0,4.0,553.0,180.0,2080.0,220.0,230.0,146.0,2864.0,2.0,Wilderness3,Soil32
11976.0,2542.0,88.0,25.0,60.0,20.0,1020.0,247.0,190.0,57.0,552.0,3.0,Wilderness3,Soil13
11977.0,2550.0,306.0,25.0,90.0,32.0,1034.0,142.0,215.0,210.0,1616.0,6.0,Wilderness3,Soil33
11978.0,2071.0,237.0,31.0,85.0,63.0,192.0,151.0,248.0,221.0,234.0,3.0,Wilderness4,Soil5
11979.0,2042.0,55.0,34.0,285.0,81.0,350.0,218.0,148.0,37.0,240.0,3.0,Wilderness4,Soil5
11980.0,3329.0,303.0,13.0,42.0,6.0,2954.0,183.0,233.0,190.0,2187.0,7.0,Wilderness1,Soil39
11981.0,2723.0,82.0,24.0,150.0,71.0,150.0,245.0,190.0,62.0,1075.0,5.0,Wilderness1,Soil30
11982.0,2579.0,309.0,25.0,120.0,61.0,1101.0,144.0,214.0,207.0,1581.0,6.0,Wilderness3,Soil33
11983.0,2027.0,64.0,32.0,228.0,68.0,268.0,229.0,156.0,34.0,306.0,3.0,Wilderness4,Soil5
11984.0,3361.0,298.0,11.0,459.0,21.0,3274.0,188.0,236.0,188.0,1716.0,1.0,Wilderness1,Soil39
11985.0,2710.0,76.0,27.0,120.0,60.0,120.0,241.0,177.0,49.0,1060.0,5.0,Wilderness1,Soil30
11986.0,2555.0,307.0,20.0,67.0,27.0,1061.0,160.0,224.0,202.0,551.0,6.0,Wilderness3,Soil33
11987.0,2160.0,64.0,37.0,190.0,96.0,240.0,225.0,140.0,15.0,484.0,3.0,Wilderness4,Soil1
11988.0,2203.0,27.0,24.0,474.0,184.0,626.0,201.0,179.0,104.0,306.0,3.0,Wilderness4,Soil5
11989.0,2930.0,225.0,5.0,283.0,67.0,1727.0,213.0,244.0,168.0,2748.0,2.0,Wilderness3,Soil32
11990.0,2521.0,351.0,24.0,67.0,-5.0,1205.0,169.0,191.0,154.0,1756.0,6.0,Wilderness3,Soil10
11991.0,3273.0,101.0,20.0,212.0,54.0,2604.0,248.0,210.0,81.0,2699.0,1.0,Wilderness1,Soil30
11992.0,2788.0,54.0,8.0,0.0,0.0,488.0,225.0,222.0,130.0,875.0,2.0,Wilderness1,Soil23
11993.0,2601.0,310.0,22.0,90.0,49.0,1194.0,154.0,219.0,202.0,1465.0,6.0,Wilderness3,Soil33
11994.0,2946.0,113.0,12.0,319.0,73.0,1694.0,240.0,228.0,117.0,2860.0,2.0,Wilderness3,Soil32
11995.0,2506.0,307.0,27.0,60.0,26.0,1338.0,137.0,213.0,211.0,1851.0,6.0,Wilderness3,Soil10
11996.0,2061.0,67.0,20.0,228.0,104.0,277.0,236.0,195.0,82.0,450.0,3.0,Wilderness4,Soil1
11997.0,3334.0,79.0,10.0,212.0,11.0,2646.0,233.0,223.0,121.0,2536.0,7.0,Wilderness1,Soil30
11998.0,2771.0,59.0,15.0,256.0,137.0,258.0,230.0,207.0,105.0,886.0,5.0,Wilderness1,Soil30
11999.0,3015.0,162.0,5.0,690.0,129.0,1571.0,224.0,241.0,151.0,2069.0,2.0,Wilderness3,Soil32
12000.0,2494.0,86.0,10.0,30.0,5.0,1445.0,234.0,224.0,120.0,1767.0,6.0,Wilderness3,Soil20
12001.0,2040.0,94.0,20.0,162.0,83.0,212.0,247.0,205.0,78.0,402.0,3.0,Wilderness4,Soil1
12002.0,2743.0,282.0,40.0,552.0,260.0,900.0,83.0,207.0,246.0,1772.0,2.0,Wilderness3,Soil28
12003.0,2218.0,309.0,13.0,300.0,146.0,30.0,184.0,231.0,187.0,404.0,3.0,Wilderness4,Soil2
12004.0,2725.0,74.0,20.0,170.0,76.0,170.0,240.0,197.0,79.0,907.0,5.0,Wilderness1,Soil30
12005.0,2603.0,292.0,27.0,95.0,44.0,1209.0,136.0,224.0,223.0,741.0,6.0,Wilderness3,Soil33
12006.0,2626.0,316.0,19.0,67.0,29.0,1292.0,167.0,221.0,192.0,1350.0,6.0,Wilderness3,Soil33
12007.0,2217.0,87.0,32.0,212.0,155.0,182.0,247.0,169.0,25.0,319.0,3.0,Wilderness4,Soil1
12008.0,2775.0,57.0,20.0,277.0,129.0,283.0,230.0,195.0,90.0,819.0,5.0,Wilderness1,Soil30
12009.0,2824.0,120.0,11.0,0.0,0.0,1440.0,240.0,230.0,119.0,2334.0,1.0,Wilderness3,Soil13
12010.0,2567.0,33.0,14.0,30.0,10.0,912.0,216.0,208.0,124.0,1040.0,6.0,Wilderness3,Soil20
12011.0,2250.0,81.0,14.0,277.0,188.0,120.0,238.0,214.0,104.0,350.0,3.0,Wilderness4,Soil2
12012.0,3293.0,109.0,26.0,192.0,50.0,2497.0,253.0,202.0,60.0,2672.0,7.0,Wilderness1,Soil30
12013.0,2788.0,32.0,7.0,256.0,6.0,350.0,219.0,224.0,142.0,765.0,5.0,Wilderness1,Soil30
12014.0,2630.0,12.0,13.0,0.0,0.0,1573.0,206.0,212.0,142.0,1149.0,1.0,Wilderness3,Soil20
12015.0,2744.0,321.0,23.0,400.0,185.0,1075.0,155.0,211.0,193.0,751.0,6.0,Wilderness3,Soil33
12016.0,3387.0,250.0,7.0,342.0,11.0,2991.0,205.0,245.0,179.0,1974.0,1.0,Wilderness1,Soil39
12017.0,2776.0,89.0,20.0,285.0,127.0,300.0,246.0,203.0,78.0,757.0,5.0,Wilderness1,Soil30
12018.0,2770.0,245.0,28.0,511.0,246.0,1075.0,150.0,247.0,225.0,1630.0,2.0,Wilderness3,Soil28
12019.0,2612.0,301.0,24.0,90.0,32.0,1318.0,147.0,222.0,212.0,864.0,6.0,Wilderness3,Soil33
12020.0,2075.0,203.0,26.0,170.0,58.0,564.0,197.0,252.0,176.0,382.0,3.0,Wilderness4,Soil1
12021.0,3370.0,22.0,5.0,0.0,0.0,2727.0,217.0,229.0,149.0,2268.0,7.0,Wilderness1,Soil38
12022.0,3275.0,109.0,23.0,150.0,21.0,2419.0,252.0,207.0,70.0,2717.0,7.0,Wilderness1,Soil39
12023.0,2723.0,84.0,25.0,180.0,83.0,180.0,246.0,189.0,58.0,807.0,5.0,Wilderness1,Soil30
12024.0,2710.0,285.0,25.0,285.0,133.0,1041.0,142.0,230.0,224.0,1986.0,2.0,Wilderness3,Soil13
12025.0,3375.0,34.0,5.0,42.0,0.0,2743.0,219.0,228.0,146.0,2240.0,7.0,Wilderness1,Soil38
12026.0,3371.0,336.0,3.0,108.0,7.0,2629.0,213.0,235.0,160.0,2382.0,7.0,Wilderness1,Soil39
12027.0,2599.0,28.0,21.0,30.0,10.0,1071.0,207.0,190.0,111.0,912.0,6.0,Wilderness3,Soil20
12028.0,2636.0,336.0,26.0,124.0,49.0,1224.0,152.0,194.0,175.0,1959.0,6.0,Wilderness3,Soil13
12029.0,2009.0,330.0,13.0,30.0,6.0,67.0,189.0,224.0,174.0,738.0,3.0,Wilderness4,Soil17
12030.0,2016.0,47.0,27.0,30.0,10.0,277.0,217.0,169.0,70.0,391.0,4.0,Wilderness4,Soil10
12031.0,2078.0,144.0,34.0,85.0,59.0,450.0,244.0,211.0,65.0,331.0,3.0,Wilderness4,Soil1
12032.0,2077.0,246.0,22.0,134.0,50.0,484.0,170.0,251.0,214.0,467.0,3.0,Wilderness4,Soil1
12033.0,3379.0,55.0,10.0,60.0,3.0,2741.0,226.0,220.0,127.0,2236.0,7.0,Wilderness1,Soil39
12034.0,3376.0,34.0,5.0,0.0,0.0,2701.0,219.0,228.0,146.0,2282.0,7.0,Wilderness1,Soil38
12035.0,3349.0,113.0,15.0,277.0,56.0,2497.0,245.0,223.0,103.0,2546.0,7.0,Wilderness1,Soil39
12036.0,2676.0,103.0,29.0,90.0,43.0,90.0,253.0,189.0,43.0,830.0,5.0,Wilderness1,Soil30
12037.0,3379.0,42.0,6.0,30.0,3.0,2698.0,221.0,227.0,141.0,2278.0,7.0,Wilderness1,Soil39
12038.0,3345.0,117.0,16.0,255.0,45.0,2473.0,245.0,224.0,103.0,2563.0,7.0,Wilderness1,Soil39
12039.0,3299.0,91.0,25.0,134.0,16.0,2372.0,248.0,192.0,58.0,2713.0,7.0,Wilderness1,Soil39
12040.0,2647.0,332.0,24.0,90.0,34.0,1456.0,156.0,202.0,180.0,1719.0,6.0,Wilderness3,Soil13
12041.0,2651.0,3.0,21.0,60.0,32.0,1431.0,187.0,195.0,141.0,1745.0,6.0,Wilderness3,Soil13
12042.0,3381.0,48.0,7.0,42.0,3.0,2676.0,223.0,224.0,136.0,2297.0,7.0,Wilderness1,Soil39
12043.0,3319.0,103.0,14.0,150.0,36.0,2380.0,243.0,221.0,103.0,2679.0,7.0,Wilderness1,Soil39
12044.0,2801.0,91.0,13.0,324.0,5.0,390.0,240.0,219.0,108.0,582.0,5.0,Wilderness1,Soil30
12045.0,2594.0,309.0,32.0,108.0,66.0,1600.0,116.0,200.0,215.0,1574.0,6.0,Wilderness3,Soil13
12046.0,2024.0,353.0,19.0,0.0,0.0,600.0,183.0,202.0,154.0,446.0,4.0,Wilderness4,Soil17
12047.0,2659.0,15.0,21.0,0.0,0.0,1416.0,196.0,191.0,126.0,1771.0,6.0,Wilderness3,Soil13
12048.0,2087.0,300.0,24.0,182.0,82.0,242.0,146.0,222.0,213.0,680.0,3.0,Wilderness4,Soil1
12049.0,2025.0,316.0,20.0,0.0,0.0,573.0,163.0,219.0,194.0,459.0,4.0,Wilderness4,Soil17
12050.0,2041.0,356.0,25.0,30.0,17.0,612.0,170.0,185.0,146.0,474.0,4.0,Wilderness4,Soil10
12051.0,2027.0,42.0,13.0,0.0,0.0,553.0,222.0,212.0,123.0,497.0,4.0,Wilderness4,Soil17
12052.0,2110.0,342.0,5.0,134.0,82.0,323.0,210.0,233.0,161.0,626.0,3.0,Wilderness4,Soil1
12053.0,2697.0,93.0,29.0,124.0,65.0,153.0,250.0,181.0,39.0,708.0,5.0,Wilderness1,Soil30
12054.0,2680.0,93.0,29.0,95.0,48.0,124.0,250.0,183.0,40.0,732.0,5.0,Wilderness1,Soil30
12055.0,2697.0,353.0,23.0,175.0,100.0,1203.0,175.0,194.0,152.0,797.0,2.0,Wilderness3,Soil33
12056.0,2670.0,5.0,21.0,0.0,0.0,1434.0,187.0,193.0,138.0,1758.0,6.0,Wilderness3,Soil13
12057.0,2024.0,321.0,22.0,0.0,0.0,573.0,157.0,212.0,192.0,484.0,4.0,Wilderness4,Soil17
12058.0,2711.0,135.0,12.0,0.0,0.0,1261.0,238.0,235.0,125.0,1831.0,1.0,Wilderness3,Soil20
12059.0,2023.0,345.0,27.0,0.0,0.0,552.0,158.0,187.0,161.0,510.0,4.0,Wilderness4,Soil17
12060.0,2029.0,336.0,30.0,0.0,0.0,573.0,140.0,185.0,175.0,511.0,4.0,Wilderness4,Soil10
12061.0,2033.0,39.0,20.0,42.0,10.0,514.0,217.0,192.0,103.0,564.0,4.0,Wilderness4,Soil10
12062.0,2105.0,216.0,13.0,120.0,77.0,306.0,206.0,252.0,180.0,618.0,3.0,Wilderness4,Soil1
12063.0,3416.0,67.0,5.0,234.0,40.0,2695.0,226.0,229.0,138.0,2270.0,7.0,Wilderness1,Soil40
12064.0,3388.0,66.0,6.0,150.0,10.0,2568.0,227.0,227.0,135.0,2399.0,7.0,Wilderness1,Soil39
12065.0,2791.0,134.0,13.0,384.0,-6.0,420.0,240.0,233.0,120.0,469.0,5.0,Wilderness1,Soil30
12066.0,2779.0,121.0,18.0,330.0,147.0,360.0,248.0,222.0,94.0,509.0,5.0,Wilderness1,Soil30
12067.0,2679.0,95.0,28.0,90.0,47.0,120.0,251.0,186.0,44.0,700.0,5.0,Wilderness1,Soil30
12068.0,2968.0,346.0,2.0,242.0,25.0,1752.0,215.0,235.0,158.0,2323.0,2.0,Wilderness3,Soil32
12069.0,2194.0,126.0,8.0,30.0,-1.0,134.0,235.0,234.0,131.0,295.0,3.0,Wilderness4,Soil2
12070.0,2039.0,358.0,30.0,42.0,19.0,531.0,159.0,169.0,137.0,543.0,4.0,Wilderness4,Soil10
12071.0,1889.0,28.0,22.0,150.0,23.0,120.0,205.0,185.0,108.0,759.0,6.0,Wilderness4,Soil1
12072.0,3286.0,26.0,11.0,42.0,0.0,2172.0,215.0,215.0,136.0,2839.0,7.0,Wilderness1,Soil39
12073.0,3085.0,40.0,7.0,437.0,-97.0,1558.0,221.0,224.0,138.0,1187.0,1.0,Wilderness1,Soil29
12074.0,2692.0,99.0,27.0,124.0,60.0,153.0,252.0,192.0,50.0,659.0,5.0,Wilderness1,Soil30
12075.0,2596.0,316.0,24.0,95.0,41.0,1756.0,150.0,212.0,199.0,1422.0,6.0,Wilderness3,Soil13
12076.0,1927.0,4.0,36.0,120.0,78.0,95.0,149.0,147.0,116.0,666.0,6.0,Wilderness4,Soil5
12077.0,3372.0,112.0,10.0,242.0,38.0,2382.0,238.0,229.0,121.0,2597.0,7.0,Wilderness1,Soil38
12078.0,2900.0,233.0,7.0,180.0,14.0,1847.0,208.0,247.0,176.0,1626.0,5.0,Wilderness3,Soil33
12079.0,2760.0,330.0,24.0,124.0,7.0,1379.0,155.0,202.0,183.0,1879.0,6.0,Wilderness3,Soil13
12080.0,2786.0,348.0,19.0,192.0,-15.0,1279.0,180.0,205.0,161.0,2021.0,6.0,Wilderness3,Soil13
12081.0,3287.0,41.0,9.0,339.0,96.0,1922.0,221.0,221.0,134.0,2415.0,1.0,Wilderness1,Soil39
12082.0,2777.0,106.0,16.0,295.0,73.0,400.0,246.0,219.0,97.0,426.0,5.0,Wilderness1,Soil30
12083.0,2941.0,339.0,14.0,67.0,16.0,1318.0,188.0,218.0,169.0,2391.0,2.0,Wilderness3,Soil33
12084.0,2191.0,100.0,13.0,30.0,8.0,162.0,241.0,222.0,110.0,342.0,3.0,Wilderness4,Soil2
12085.0,1899.0,355.0,22.0,153.0,43.0,124.0,178.0,195.0,151.0,819.0,6.0,Wilderness4,Soil5
12086.0,2766.0,103.0,16.0,255.0,62.0,379.0,245.0,217.0,96.0,433.0,5.0,Wilderness1,Soil30
12087.0,2585.0,266.0,38.0,67.0,40.0,1124.0,99.0,224.0,247.0,1236.0,2.0,Wilderness3,Soil28
12088.0,2893.0,240.0,10.0,124.0,7.0,1867.0,201.0,249.0,186.0,1560.0,5.0,Wilderness3,Soil23
12089.0,2898.0,207.0,7.0,120.0,12.0,1910.0,216.0,246.0,167.0,1598.0,5.0,Wilderness3,Soil23
12090.0,2906.0,235.0,13.0,124.0,20.0,1976.0,196.0,251.0,191.0,1657.0,5.0,Wilderness3,Soil23
12091.0,2771.0,30.0,29.0,256.0,141.0,1266.0,197.0,163.0,85.0,618.0,6.0,Wilderness3,Soil33
12092.0,2039.0,267.0,15.0,30.0,0.0,450.0,180.0,245.0,204.0,633.0,3.0,Wilderness4,Soil17
12093.0,2081.0,84.0,35.0,175.0,53.0,270.0,244.0,158.0,13.0,488.0,3.0,Wilderness4,Soil1
12094.0,1925.0,352.0,22.0,210.0,74.0,182.0,176.0,197.0,155.0,779.0,6.0,Wilderness4,Soil5
12095.0,2778.0,111.0,15.0,256.0,44.0,446.0,244.0,223.0,104.0,366.0,5.0,Wilderness1,Soil30
12096.0,2748.0,98.0,17.0,192.0,44.0,335.0,245.0,214.0,92.0,470.0,5.0,Wilderness1,Soil30
12097.0,2728.0,97.0,20.0,162.0,49.0,283.0,248.0,206.0,77.0,524.0,5.0,Wilderness1,Soil30
12098.0,2875.0,90.0,8.0,108.0,-2.0,930.0,232.0,228.0,129.0,2132.0,1.0,Wilderness3,Soil33
12099.0,2848.0,107.0,21.0,95.0,35.0,930.0,250.0,210.0,77.0,2130.0,2.0,Wilderness3,Soil33
12100.0,2817.0,39.0,21.0,212.0,61.0,1423.0,216.0,190.0,101.0,1507.0,2.0,Wilderness3,Soil24
12101.0,2739.0,335.0,17.0,67.0,13.0,1614.0,179.0,215.0,173.0,1622.0,6.0,Wilderness3,Soil13
12102.0,2181.0,116.0,7.0,30.0,2.0,216.0,233.0,233.0,133.0,404.0,3.0,Wilderness4,Soil2
12103.0,2097.0,74.0,18.0,170.0,64.0,301.0,238.0,204.0,91.0,492.0,3.0,Wilderness4,Soil1
12104.0,1922.0,50.0,29.0,108.0,43.0,218.0,219.0,165.0,62.0,659.0,6.0,Wilderness4,Soil1
12105.0,1953.0,41.0,34.0,182.0,98.0,180.0,201.0,145.0,54.0,916.0,6.0,Wilderness4,Soil5
12106.0,2919.0,77.0,21.0,382.0,92.0,1124.0,241.0,197.0,77.0,430.0,5.0,Wilderness1,Soil30
12107.0,2879.0,247.0,14.0,85.0,-6.0,1889.0,189.0,250.0,197.0,1495.0,5.0,Wilderness3,Soil23
12108.0,2757.0,59.0,25.0,175.0,84.0,1200.0,230.0,181.0,70.0,524.0,6.0,Wilderness3,Soil24
12109.0,2030.0,70.0,7.0,0.0,0.0,484.0,228.0,226.0,132.0,631.0,4.0,Wilderness4,Soil17
12110.0,1954.0,47.0,32.0,218.0,99.0,210.0,213.0,155.0,55.0,927.0,6.0,Wilderness4,Soil1
12111.0,1959.0,10.0,34.0,270.0,108.0,240.0,164.0,153.0,110.0,842.0,6.0,Wilderness4,Soil5
12112.0,2814.0,120.0,10.0,212.0,27.0,636.0,238.0,232.0,124.0,192.0,5.0,Wilderness1,Soil29
12113.0,2795.0,321.0,21.0,0.0,0.0,1510.0,162.0,215.0,190.0,1805.0,6.0,Wilderness3,Soil13
12114.0,2104.0,59.0,23.0,180.0,67.0,313.0,230.0,184.0,75.0,458.0,3.0,Wilderness4,Soil1
12115.0,1932.0,251.0,26.0,30.0,10.0,240.0,154.0,247.0,224.0,743.0,6.0,Wilderness4,Soil1
12116.0,2826.0,199.0,19.0,90.0,37.0,1800.0,210.0,253.0,170.0,1323.0,5.0,Wilderness3,Soil23
12117.0,2732.0,328.0,21.0,216.0,20.0,1764.0,165.0,211.0,184.0,1480.0,6.0,Wilderness3,Soil13
12118.0,2750.0,314.0,24.0,170.0,16.0,1719.0,147.0,213.0,202.0,1537.0,6.0,Wilderness3,Soil13
12119.0,2077.0,344.0,27.0,330.0,228.0,301.0,156.0,188.0,164.0,875.0,6.0,Wilderness4,Soil5
12120.0,2874.0,87.0,19.0,216.0,47.0,997.0,244.0,205.0,82.0,256.0,5.0,Wilderness1,Soil29
12121.0,2753.0,93.0,15.0,108.0,19.0,390.0,243.0,215.0,98.0,400.0,5.0,Wilderness1,Soil30
12122.0,2714.0,86.0,20.0,42.0,10.0,270.0,244.0,203.0,79.0,518.0,5.0,Wilderness1,Soil30
12123.0,2697.0,259.0,10.0,60.0,2.0,1448.0,196.0,246.0,189.0,1095.0,5.0,Wilderness3,Soil23
12124.0,2879.0,255.0,16.0,60.0,-6.0,1956.0,182.0,249.0,204.0,1425.0,5.0,Wilderness3,Soil23
12125.0,2834.0,1.0,12.0,162.0,27.0,1431.0,203.0,218.0,152.0,1995.0,6.0,Wilderness3,Soil31
12126.0,2046.0,91.0,26.0,30.0,13.0,532.0,249.0,189.0,52.0,626.0,4.0,Wilderness4,Soil1
12127.0,1972.0,50.0,21.0,162.0,12.0,210.0,224.0,190.0,90.0,558.0,6.0,Wilderness4,Soil1
12128.0,2000.0,61.0,13.0,240.0,78.0,300.0,230.0,211.0,111.0,875.0,6.0,Wilderness4,Soil1
12129.0,2079.0,324.0,32.0,360.0,230.0,330.0,126.0,189.0,193.0,908.0,6.0,Wilderness4,Soil5
12130.0,2941.0,101.0,23.0,335.0,114.0,1173.0,251.0,203.0,68.0,424.0,5.0,Wilderness1,Soil30
12131.0,2811.0,96.0,12.0,124.0,24.0,660.0,239.0,223.0,113.0,134.0,5.0,Wilderness1,Soil29
12132.0,2759.0,104.0,14.0,95.0,20.0,420.0,243.0,221.0,104.0,365.0,5.0,Wilderness1,Soil30
12133.0,2736.0,88.0,19.0,60.0,2.0,330.0,244.0,206.0,84.0,454.0,5.0,Wilderness1,Soil30
12134.0,2704.0,87.0,20.0,0.0,0.0,240.0,245.0,202.0,78.0,543.0,5.0,Wilderness1,Soil30
